     ELL          D_ELL            ERR
    1475   7.399980E+02   3.702600E+01
    1476   7.331330E+02   3.693800E+01
    1477   7.543540E+02   3.684900E+01
    1478   7.372820E+02   3.675900E+01
    1479   6.865250E+02   3.666800E+01
    1480   6.933490E+02   3.657600E+01
    1481   7.567070E+02   3.648200E+01
    1482   7.786940E+02   3.638700E+01
    1483   7.182660E+02   3.629200E+01
    1484   7.433570E+02   3.619500E+01
    1485   7.603340E+02   3.609700E+01
    1486   7.483060E+02   3.599900E+01
    1487   7.028600E+02   3.589900E+01
    1488   7.935480E+02   3.579800E+01
    1489   7.697520E+02   3.569700E+01
    1490   7.449480E+02   3.559500E+01
    1491   6.571230E+02   3.549100E+01
    1492   7.432730E+02   3.538700E+01
    1493   6.830650E+02   3.528300E+01
    1494   6.849960E+02   3.517700E+01
    1495   7.384320E+02   3.507100E+01
    1496   6.538030E+02   3.496400E+01
    1497   6.912830E+02   3.485600E+01
    1498   6.739840E+02   3.474800E+01
    1499   6.502090E+02   3.463900E+01
    1500   7.388970E+02   3.453000E+01
    1501   7.212970E+02   3.442000E+01
    1502   7.250390E+02   3.430900E+01
    1503   7.255140E+02   3.419800E+01
    1504   6.590230E+02   3.408700E+01
    1505   6.860500E+02   3.397500E+01
    1506   6.963760E+02   3.386300E+01
    1507   6.792860E+02   3.375100E+01
    1508   6.748460E+02   3.363800E+01
    1509   7.215440E+02   3.352500E+01
    1510   6.229370E+02   3.341200E+01
    1511   5.964240E+02   3.329800E+01
    1512   6.987890E+02   3.318500E+01
    1513   6.811450E+02   3.307100E+01
    1514   6.654910E+02   3.295700E+01
    1515   6.102380E+02   3.284300E+01
    1516   6.242970E+02   3.272900E+01
    1517   5.960950E+02   3.261400E+01
    1518   6.434220E+02   3.250000E+01
    1519   6.583660E+02   3.238600E+01
    1520   6.039550E+02   3.227200E+01
    1521   6.198240E+02   3.215700E+01
    1522   5.925990E+02   3.204300E+01
    1523   5.602010E+02   3.192900E+01
    1524   5.694040E+02   3.181600E+01
    1525   5.941150E+02   3.170200E+01
    1526   6.210080E+02   3.158800E+01
    1527   5.633120E+02   3.147500E+01
    1528   6.352590E+02   3.136200E+01
    1529   6.179200E+02   3.125000E+01
    1530   5.654390E+02   3.113700E+01
    1531   5.594100E+02   3.102500E+01
    1532   6.346100E+02   3.091400E+01
    1533   5.883330E+02   3.080200E+01
    1534   5.495470E+02   3.069100E+01
    1535   5.906910E+02   3.058100E+01
    1536   5.444300E+02   3.047100E+01
    1537   5.525760E+02   3.036200E+01
    1538   5.586840E+02   3.025300E+01
    1539   5.880760E+02   3.014400E+01
    1540   5.828440E+02   3.003700E+01
    1541   5.183540E+02   2.993000E+01
    1542   6.094660E+02   2.982300E+01
    1543   5.817660E+02   2.971700E+01
    1544   5.655000E+02   2.961200E+01
    1545   5.470600E+02   2.950800E+01
    1546   5.280110E+02   2.940400E+01
    1547   5.193890E+02   2.930100E+01
    1548   5.013510E+02   2.919900E+01
    1549   6.001350E+02   2.909700E+01
    1550   5.348930E+02   2.899700E+01
    1551   5.597910E+02   2.889700E+01
    1552   5.126830E+02   2.879800E+01
    1553   4.698040E+02   2.870000E+01
    1554   5.192910E+02   2.860200E+01
    1555   4.912720E+02   2.850600E+01
    1556   5.116310E+02   2.841100E+01
    1557   5.208180E+02   2.831700E+01
    1558   5.211590E+02   2.822300E+01
    1559   5.791310E+02   2.813100E+01
    1560   4.984400E+02   2.803900E+01
    1561   5.290020E+02   2.794900E+01
    1562   4.684190E+02   2.786000E+01
    1563   5.366230E+02   2.777200E+01
    1564   4.955190E+02   2.768400E+01
    1565   4.505740E+02   2.759800E+01
    1566   5.150600E+02   2.751300E+01
    1567   4.713210E+02   2.743000E+01
    1568   4.771920E+02   2.734700E+01
    1569   4.967930E+02   2.726500E+01
    1570   5.067780E+02   2.718500E+01
    1571   4.654470E+02   2.710600E+01
    1572   4.417670E+02   2.702800E+01
    1573   4.918500E+02   2.695100E+01
    1574   4.764220E+02   2.687500E+01
    1575   4.478650E+02   2.680100E+01
    1576   4.489990E+02   2.672800E+01
    1577   5.157540E+02   2.665600E+01
    1578   4.388710E+02   2.658500E+01
    1579   4.744850E+02   2.651600E+01
    1580   4.626060E+02   2.644700E+01
    1581   4.815530E+02   2.638000E+01
    1582   4.632680E+02   2.631500E+01
    1583   4.531060E+02   2.625100E+01
    1584   4.669800E+02   2.618800E+01
    1585   4.469880E+02   2.612600E+01
    1586   4.543660E+02   2.606500E+01
    1587   5.048920E+02   2.600600E+01
    1588   4.640270E+02   2.594800E+01
    1589   4.077370E+02   2.589200E+01
    1590   3.755610E+02   2.583700E+01
    1591   4.569960E+02   2.578300E+01
    1592   4.587100E+02   2.573000E+01
    1593   4.329390E+02   2.567900E+01
    1594   4.207520E+02   2.562900E+01
    1595   4.450820E+02   2.558100E+01
    1596   4.441510E+02   2.553300E+01
    1597   4.578340E+02   2.548800E+01
    1598   4.312180E+02   2.544300E+01
    1599   4.285350E+02   2.540000E+01
    1600   4.038680E+02   2.535800E+01
    1601   4.170180E+02   2.531700E+01
    1602   4.001460E+02   2.527800E+01
    1603   3.760310E+02   2.524000E+01
    1604   4.226920E+02   2.520300E+01
    1605   4.889880E+02   2.516800E+01
    1606   4.664050E+02   2.513400E+01
    1607   3.814130E+02   2.510100E+01
    1608   3.872610E+02   2.507000E+01
    1609   4.325300E+02   2.504000E+01
    1610   3.630000E+02   2.501100E+01
    1611   3.981550E+02   2.498300E+01
    1612   4.455590E+02   2.495700E+01
    1613   3.972960E+02   2.493200E+01
    1614   3.871850E+02   2.490800E+01
    1615   4.273510E+02   2.488600E+01
    1616   3.951520E+02   2.486500E+01
    1617   3.986740E+02   2.484500E+01
    1618   3.921910E+02   2.482600E+01
    1619   4.038780E+02   2.480900E+01
    1620   4.158380E+02   2.479200E+01
    1621   4.218030E+02   2.477700E+01
    1622   3.815800E+02   2.476300E+01
    1623   4.014520E+02   2.475100E+01
    1624   3.825080E+02   2.473900E+01
    1625   3.938780E+02   2.472900E+01
    1626   4.124320E+02   2.472000E+01
    1627   4.214900E+02   2.471200E+01
    1628   4.146590E+02   2.470500E+01
    1629   3.896180E+02   2.469900E+01
    1630   3.750370E+02   2.469400E+01
    1631   3.791410E+02   2.469000E+01
    1632   4.099170E+02   2.468800E+01
    1633   4.046170E+02   2.468600E+01
    1634   4.026240E+02   2.468600E+01
    1635   3.559780E+02   2.468700E+01
    1636   3.668760E+02   2.468800E+01
    1637   4.132470E+02   2.469100E+01
    1638   4.267380E+02   2.469400E+01
    1639   3.958280E+02   2.469900E+01
    1640   4.181640E+02   2.470500E+01
    1641   4.064600E+02   2.471100E+01
    1642   3.435500E+02   2.471800E+01
    1643   3.697740E+02   2.472700E+01
    1644   4.219550E+02   2.473600E+01
    1645   3.606410E+02   2.474600E+01
    1646   3.887310E+02   2.475700E+01
    1647   3.685500E+02   2.476900E+01
    1648   3.968580E+02   2.478200E+01
    1649   3.709090E+02   2.479500E+01
    1650   4.174990E+02   2.481000E+01
    1651   4.450580E+02   2.482500E+01
    1652   3.689660E+02   2.484100E+01
    1653   3.710540E+02   2.485700E+01
    1654   3.751200E+02   2.487400E+01
    1655   4.072920E+02   2.489200E+01
    1656   3.702210E+02   2.491100E+01
    1657   3.914930E+02   2.493100E+01
    1658   3.904410E+02   2.495100E+01
    1659   3.849250E+02   2.497100E+01
    1660   4.170760E+02   2.499300E+01
    1661   4.122080E+02   2.501400E+01
    1662   3.546710E+02   2.503700E+01
    1663   4.095030E+02   2.506000E+01
    1664   3.609480E+02   2.508400E+01
    1665   4.031720E+02   2.510800E+01
    1666   4.339140E+02   2.513200E+01
    1667   3.805190E+02   2.515800E+01
    1668   3.659880E+02   2.518300E+01
    1669   3.881530E+02   2.520900E+01
    1670   3.874940E+02   2.523600E+01
    1671   3.943020E+02   2.526300E+01
    1672   3.880570E+02   2.529000E+01
    1673   3.620180E+02   2.531800E+01
    1674   4.256000E+02   2.534600E+01
    1675   3.447240E+02   2.537400E+01
    1676   3.952610E+02   2.540300E+01
    1677   3.850200E+02   2.543200E+01
    1678   4.021570E+02   2.546200E+01
    1679   3.560640E+02   2.549100E+01
    1680   3.955610E+02   2.552100E+01
    1681   3.962980E+02   2.555100E+01
    1682   3.380850E+02   2.558200E+01
    1683   3.969080E+02   2.561300E+01
    1684   3.909830E+02   2.564300E+01
    1685   4.037510E+02   2.567400E+01
    1686   3.560120E+02   2.570600E+01
    1687   3.895850E+02   2.573700E+01
    1688   3.685650E+02   2.576800E+01
    1689   3.804790E+02   2.580000E+01
    1690   3.698010E+02   2.583200E+01
    1691   3.689520E+02   2.586300E+01
    1692   3.924260E+02   2.589500E+01
    1693   3.813810E+02   2.592700E+01
    1694   3.996100E+02   2.595900E+01
    1695   3.953180E+02   2.599100E+01
    1696   3.820980E+02   2.602300E+01
    1697   3.925290E+02   2.605500E+01
    1698   4.133610E+02   2.608700E+01
    1699   3.411560E+02   2.611900E+01
    1700   3.777110E+02   2.615000E+01
    1701   4.292660E+02   2.618200E+01
    1702   4.386970E+02   2.621400E+01
    1703   4.002350E+02   2.624500E+01
    1704   4.080940E+02   2.627700E+01
    1705   4.168240E+02   2.630800E+01
    1706   4.297790E+02   2.633900E+01
    1707   3.874050E+02   2.637000E+01
    1708   3.642860E+02   2.640100E+01
    1709   4.275040E+02   2.643200E+01
    1710   3.993210E+02   2.646200E+01
    1711   4.119070E+02   2.649300E+01
    1712   3.488090E+02   2.652300E+01
    1713   4.094420E+02   2.655300E+01
    1714   4.083240E+02   2.658200E+01
    1715   3.774490E+02   2.661200E+01
    1716   3.469120E+02   2.664100E+01
    1717   4.225950E+02   2.667000E+01
    1718   4.073290E+02   2.669800E+01
    1719   3.736800E+02   2.672700E+01
    1720   3.938710E+02   2.675500E+01
    1721   3.820560E+02   2.678300E+01
    1722   4.246170E+02   2.681000E+01
    1723   4.225390E+02   2.683700E+01
    1724   3.636320E+02   2.686400E+01
    1725   3.861020E+02   2.689000E+01
    1726   4.453090E+02   2.691700E+01
    1727   3.613370E+02   2.694200E+01
    1728   4.064920E+02   2.696800E+01
    1729   3.630030E+02   2.699300E+01
    1730   3.885720E+02   2.701800E+01
    1731   4.310890E+02   2.704200E+01
    1732   4.163580E+02   2.706600E+01
    1733   3.906920E+02   2.709000E+01
    1734   4.053800E+02   2.711300E+01
    1735   4.291090E+02   2.713600E+01
    1736   4.359490E+02   2.715800E+01
    1737   4.065540E+02   2.718000E+01
    1738   3.774870E+02   2.720200E+01
    1739   3.949860E+02   2.722300E+01
    1740   4.023920E+02   2.724400E+01
    1741   4.725860E+02   2.726400E+01
    1742   3.887780E+02   2.728400E+01
    1743   3.769800E+02   2.730300E+01
    1744   3.520400E+02   2.732200E+01
    1745   3.895560E+02   2.734100E+01
    1746   3.403880E+02   2.735900E+01
    1747   4.050080E+02   2.737700E+01
    1748   4.239340E+02   2.739400E+01
    1749   3.442670E+02   2.741100E+01
    1750   3.955060E+02   2.742800E+01
    1751   3.658060E+02   2.744400E+01
    1752   3.436320E+02   2.746000E+01
    1753   3.566340E+02   2.747500E+01
    1754   3.614180E+02   2.748900E+01
    1755   3.648480E+02   2.750400E+01
    1756   4.038240E+02   2.751800E+01
    1757   3.813800E+02   2.753100E+01
    1758   3.901030E+02   2.754400E+01
    1759   4.054740E+02   2.755700E+01
    1760   3.810360E+02   2.756900E+01
    1761   3.849430E+02   2.758100E+01
    1762   3.264420E+02   2.759200E+01
    1763   3.985570E+02   2.760300E+01
    1764   3.930750E+02   2.761300E+01
    1765   3.831920E+02   2.762400E+01
    1766   3.788330E+02   2.763300E+01
    1767   3.758980E+02   2.764200E+01
    1768   4.059270E+02   2.765100E+01
    1769   3.827180E+02   2.766000E+01
    1770   3.718210E+02   2.766800E+01
    1771   3.749020E+02   2.767600E+01
    1772   4.187120E+02   2.768300E+01
    1773   3.490110E+02   2.769000E+01
    1774   3.208480E+02   2.769600E+01
    1775   3.720960E+02   2.770300E+01
    1776   3.841220E+02   2.770900E+01
    1777   3.659770E+02   2.771400E+01
    1778   3.518780E+02   2.771900E+01
    1779   3.979290E+02   2.772400E+01
    1780   3.983840E+02   2.772900E+01
    1781   3.587940E+02   2.773300E+01
    1782   3.387380E+02   2.773700E+01
    1783   3.411500E+02   2.774000E+01
    1784   3.995100E+02   2.774300E+01
    1785   4.129670E+02   2.774600E+01
    1786   3.692250E+02   2.774900E+01
    1787   3.661050E+02   2.775100E+01
    1788   3.528830E+02   2.775300E+01
    1789   4.146220E+02   2.775500E+01
    1790   3.720170E+02   2.775700E+01
    1791   3.613180E+02   2.775800E+01
    1792   3.442060E+02   2.775900E+01
    1793   3.796670E+02   2.776000E+01
    1794   3.883490E+02   2.776000E+01
    1795   3.732710E+02   2.776100E+01
    1796   3.834690E+02   2.776100E+01
    1797   3.663290E+02   2.776100E+01
    1798   3.525560E+02   2.776100E+01
    1799   3.936330E+02   2.776000E+01
    1800   3.557710E+02   2.776000E+01
    1801   3.466840E+02   2.775900E+01
    1802   3.596140E+02   2.775800E+01
    1803   3.224040E+02   2.775700E+01
    1804   3.541410E+02   2.775600E+01
    1805   3.574580E+02   2.775400E+01
    1806   3.473190E+02   2.775300E+01
    1807   3.388690E+02   2.775100E+01
    1808   3.465200E+02   2.774900E+01
    1809   3.435210E+02   2.774800E+01
    1810   3.810040E+02   2.774600E+01
    1811   3.050940E+02   2.774400E+01
    1812   3.977910E+02   2.774200E+01
    1813   3.588040E+02   2.774000E+01
    1814   3.008060E+02   2.773800E+01
    1815   3.420190E+02   2.773600E+01
    1816   3.605720E+02   2.773400E+01
    1817   3.199160E+02   2.773100E+01
    1818   3.471130E+02   2.772900E+01
    1819   2.961130E+02   2.772700E+01
    1820   3.341700E+02   2.772500E+01
    1821   3.430900E+02   2.772300E+01
    1822   3.034420E+02   2.772100E+01
    1823   3.290570E+02   2.771900E+01
    1824   3.502830E+02   2.771700E+01
    1825   3.828850E+02   2.771500E+01
    1826   3.254820E+02   2.771400E+01
    1827   2.983110E+02   2.771200E+01
    1828   3.487870E+02   2.771000E+01
    1829   3.167650E+02   2.770900E+01
    1830   3.121350E+02   2.770700E+01
    1831   2.820580E+02   2.770600E+01
    1832   3.001880E+02   2.770500E+01
    1833   3.149600E+02   2.770400E+01
    1834   3.060500E+02   2.770400E+01
    1835   3.453770E+02   2.770300E+01
    1836   3.445290E+02   2.770300E+01
    1837   2.940720E+02   2.770200E+01
    1838   2.614200E+02   2.770200E+01
    1839   3.469060E+02   2.770300E+01
    1840   2.976360E+02   2.770300E+01
    1841   3.625800E+02   2.770400E+01
    1842   2.996950E+02   2.770500E+01
    1843   2.800470E+02   2.770600E+01
    1844   3.092470E+02   2.770700E+01
    1845   3.062410E+02   2.770900E+01
    1846   2.802700E+02   2.771100E+01
    1847   2.971680E+02   2.771300E+01
    1848   3.021700E+02   2.771600E+01
    1849   3.064350E+02   2.771900E+01
    1850   3.241020E+02   2.772200E+01
    1851   2.866570E+02   2.772500E+01
    1852   3.626440E+02   2.772900E+01
    1853   3.224000E+02   2.773300E+01
    1854   3.267300E+02   2.773800E+01
    1855   3.107960E+02   2.774300E+01
    1856   2.418480E+02   2.774800E+01
    1857   2.972020E+02   2.775400E+01
    1858   2.772270E+02   2.776000E+01
    1859   3.171590E+02   2.776600E+01
    1860   2.974370E+02   2.777300E+01
    1861   3.097460E+02   2.778000E+01
    1862   2.959670E+02   2.778700E+01
    1863   2.422630E+02   2.779500E+01
    1864   2.720750E+02   2.780400E+01
    1865   2.654280E+02   2.781300E+01
    1866   2.746480E+02   2.782200E+01
    1867   2.768330E+02   2.783200E+01
    1868   2.849410E+02   2.784200E+01
    1869   2.425220E+02   2.785300E+01
    1870   2.860670E+02   2.786400E+01
    1871   2.838280E+02   2.787500E+01
    1872   2.691000E+02   2.788700E+01
    1873   2.687240E+02   2.790000E+01
    1874   2.897280E+02   2.791300E+01
    1875   2.564790E+02   2.792600E+01
    1876   2.689740E+02   2.794000E+01
    1877   2.678540E+02   2.795500E+01
    1878   2.871860E+02   2.797000E+01
    1879   2.456690E+02   2.798500E+01
    1880   3.130590E+02   2.800100E+01
    1881   3.151320E+02   2.801800E+01
    1882   2.625010E+02   2.803500E+01
    1883   2.861660E+02   2.805200E+01
    1884   2.718350E+02   2.807100E+01
    1885   2.242160E+02   2.808900E+01
    1886   2.638870E+02   2.810800E+01
    1887   2.323630E+02   2.812800E+01
    1888   2.547560E+02   2.814800E+01
    1889   2.694810E+02   2.816900E+01
    1890   2.669530E+02   2.819100E+01
    1891   1.917330E+02   2.821200E+01
    1892   2.983010E+02   2.823500E+01
    1893   2.816480E+02   2.825800E+01
    1894   2.471400E+02   2.828200E+01
    1895   2.375540E+02   2.830600E+01
    1896   2.538600E+02   2.833100E+01
    1897   2.023690E+02   2.835600E+01
    1898   2.429250E+02   2.838200E+01
    1899   2.506990E+02   2.840800E+01
    1900   2.691990E+02   2.843500E+01
    1901   2.481470E+02   2.846300E+01
    1902   3.008040E+02   2.849100E+01
    1903   2.137280E+02   2.852000E+01
    1904   2.206510E+02   2.854900E+01
    1905   2.547680E+02   2.857900E+01
    1906   1.976210E+02   2.860900E+01
    1907   2.471210E+02   2.864100E+01
    1908   2.732670E+02   2.867200E+01
    1909   2.469420E+02   2.870400E+01
    1910   2.671060E+02   2.873700E+01
    1911   2.510370E+02   2.877000E+01
    1912   2.663390E+02   2.880400E+01
    1913   2.143580E+02   2.883900E+01
    1914   2.761390E+02   2.887400E+01
    1915   2.637070E+02   2.891000E+01
    1916   2.598090E+02   2.894600E+01
    1917   2.328850E+02   2.898300E+01
    1918   2.176500E+02   2.902000E+01
    1919   2.327500E+02   2.905800E+01
    1920   2.531510E+02   2.909600E+01
    1921   3.053670E+02   2.913500E+01
    1922   2.778470E+02   2.917500E+01
    1923   2.372600E+02   2.921500E+01
    1924   2.514170E+02   2.925600E+01
    1925   2.065800E+02   2.929700E+01
    1926   2.321680E+02   2.933900E+01
    1927   3.001800E+02   2.938100E+01
    1928   2.754290E+02   2.942400E+01
    1929   2.646700E+02   2.946800E+01
    1930   2.445400E+02   2.951200E+01
    1931   2.888190E+02   2.955600E+01
    1932   2.190820E+02   2.960100E+01
    1933   1.416440E+02   2.964700E+01
    1934   2.288680E+02   2.969300E+01
    1935   2.058000E+02   2.974000E+01
    1936   2.802300E+02   2.978700E+01
    1937   2.690270E+02   2.983500E+01
    1938   2.418550E+02   2.988300E+01
    1939   2.412760E+02   2.993100E+01
    1940   2.773600E+02   2.998100E+01
    1941   2.687990E+02   3.003000E+01
    1942   2.343110E+02   3.008000E+01
    1943   1.972640E+02   3.013100E+01
    1944   2.908480E+02   3.018200E+01
    1945   2.085520E+02   3.023400E+01
    1946   1.604210E+02   3.028600E+01
    1947   2.598070E+02   3.033800E+01
    1948   2.016820E+02   3.039100E+01
    1949   1.953780E+02   3.044500E+01
    1950   2.402310E+02   3.049900E+01
    1951   2.172110E+02   3.055300E+01
    1952   2.368330E+02   3.060800E+01
    1953   2.381510E+02   3.066300E+01
    1954   2.224950E+02   3.071900E+01
    1955   2.740310E+02   3.077500E+01
    1956   2.098740E+02   3.083200E+01
    1957   2.754590E+02   3.088900E+01
    1958   1.961030E+02   3.094600E+01
    1959   2.712010E+02   3.100400E+01
    1960   1.879390E+02   3.106200E+01
    1961   2.615800E+02   3.112000E+01
    1962   2.822240E+02   3.117900E+01
    1963   2.336480E+02   3.123900E+01
    1964   2.338370E+02   3.129800E+01
    1965   2.956350E+02   3.135800E+01
    1966   1.772320E+02   3.141900E+01
    1967   1.839920E+02   3.148000E+01
    1968   2.642360E+02   3.154100E+01
    1969   2.393160E+02   3.160200E+01
    1970   2.021760E+02   3.166400E+01
    1971   2.513540E+02   3.172600E+01
    1972   2.660790E+02   3.178900E+01
    1973   1.730950E+02   3.185200E+01
    1974   2.244390E+02   3.191500E+01
    1975   2.342170E+02   3.197800E+01
    1976   2.351390E+02   3.204200E+01
    1977   2.547820E+02   3.210600E+01
    1978   2.067660E+02   3.217000E+01
    1979   1.990940E+02   3.223500E+01
    1980   2.839190E+02   3.230000E+01
    1981   2.328470E+02   3.236500E+01
    1982   1.681670E+02   3.243100E+01
    1983   1.730980E+02   3.249600E+01
    1984   2.260170E+02   3.256200E+01
    1985   2.509330E+02   3.262900E+01
    1986   1.715800E+02   3.269500E+01
    1987   1.925760E+02   3.276200E+01
    1988   2.872740E+02   3.282900E+01
    1989   2.748840E+02   3.289600E+01
    1990   1.592910E+02   3.296300E+01
    1991   2.534600E+02   3.303100E+01
    1992   1.928880E+02   3.309900E+01
    1993   1.708690E+02   3.316700E+01
    1994   2.489900E+02   3.323500E+01
    1995   2.781550E+02   3.331000E+01
    1996   2.300520E+02   3.337800E+01
    1997   3.076550E+02   3.519600E+01
    1998   2.640840E+02   3.526500E+01
    1999   2.323570E+02   3.538500E+01
    2000   2.986830E+02   3.545400E+01
    2001   2.831650E+02   3.552300E+01
    2002   2.346280E+02   3.559300E+01
    2003   2.228990E+02   3.566200E+01
    2004   2.701590E+02   3.573200E+01
    2005   1.973960E+02   3.580200E+01
    2006   2.242230E+02   3.587200E+01
    2007   2.486890E+02   3.594200E+01
    2008   2.101110E+02   3.601300E+01
    2009   2.369400E+02   3.608300E+01
    2010   2.059920E+02   3.615400E+01
    2011   1.616900E+02   3.622400E+01
    2012   2.263850E+02   3.629500E+01
    2013   2.530310E+02   3.636600E+01
    2014   1.785540E+02   3.643700E+01
    2015   2.040040E+02   3.650800E+01
    2016   2.617960E+02   3.657900E+01
    2017   2.189860E+02   3.665000E+01
    2018   2.733320E+02   3.672100E+01
    2019   2.709280E+02   3.679300E+01
    2020   2.000820E+02   3.686400E+01
    2021   1.921070E+02   3.693600E+01
    2022   1.984970E+02   3.700700E+01
    2023   2.915070E+02   3.707900E+01
    2024   1.937690E+02   3.715100E+01
    2025   2.132500E+02   3.722200E+01
    2026   2.244220E+02   3.729400E+01
    2027   2.595140E+02   3.736600E+01
    2028   2.125300E+02   3.743800E+01
    2029   2.914190E+02   3.751000E+01
    2030   2.245270E+02   3.758200E+01
    2031   2.371600E+02   3.765400E+01
    2032   2.362740E+02   3.772600E+01
    2033   2.069640E+02   3.779800E+01
    2034   2.177440E+02   3.787000E+01
    2035   3.377850E+02   3.794200E+01
    2036   2.432210E+02   3.801400E+01
    2037   1.921740E+02   3.808600E+01
    2038   2.578010E+02   3.815900E+01
    2039   1.978130E+02   3.823100E+01
    2040   1.908690E+02   3.830300E+01
    2041   2.232820E+02   3.837500E+01
    2042   1.944130E+02   3.844800E+01
    2043   2.493600E+02   3.852000E+01
    2044   2.792320E+02   3.859200E+01
    2045   1.954250E+02   3.866400E+01
    2046   2.608300E+02   3.873700E+01
    2047   2.424800E+02   3.880900E+01
    2048   2.368340E+02   3.888100E+01
    2049   2.242470E+02   3.895400E+01
    2050   2.387150E+02   3.902600E+01
    2051   1.985820E+02   3.909900E+01
    2052   2.124900E+02   3.917100E+01
    2053   2.193810E+02   3.924300E+01
    2054   2.240880E+02   3.931600E+01
    2055   1.624610E+02   3.938800E+01
    2056   2.118110E+02   3.946000E+01
    2057   2.626370E+02   3.953300E+01
    2058   1.973950E+02   3.960500E+01
    2059   1.933710E+02   3.967800E+01
    2060   2.210950E+02   3.975000E+01
    2061   2.367780E+02   3.982200E+01
    2062   2.595130E+02   3.989500E+01
    2063   2.465300E+02   3.996700E+01
    2064   1.622380E+02   4.004000E+01
    2065   2.161050E+02   4.011200E+01
    2066   1.635420E+02   4.018500E+01
    2067   2.344290E+02   4.025700E+01
    2068   2.408220E+02   4.033000E+01
    2069   2.140830E+02   4.040200E+01
    2070   2.596400E+02   4.047500E+01
    2071   2.475510E+02   4.054700E+01
    2072   1.298180E+02   4.062000E+01
    2073   2.390400E+02   4.069300E+01
    2074   2.244820E+02   4.076500E+01
    2075   1.535720E+02   4.083800E+01
    2076   2.273680E+02   4.091100E+01
    2077   2.383650E+02   4.098300E+01
    2078   1.894200E+02   4.105600E+01
    2079   1.421510E+02   4.112900E+01
    2080   2.379460E+02   4.120200E+01
    2081   1.701200E+02   4.127400E+01
    2082   2.059670E+02   4.134700E+01
    2083   2.221940E+02   4.142000E+01
    2084   2.516940E+02   4.149300E+01
    2085   1.944720E+02   4.156600E+01
    2086   1.999200E+02   4.164000E+01
    2087   2.042210E+02   4.171300E+01
    2088   2.412450E+02   4.178600E+01
    2089   2.668150E+02   4.185900E+01
    2090   2.313370E+02   4.193300E+01
    2091   2.095060E+02   4.200600E+01
    2092   2.309700E+02   4.207900E+01
    2093   1.226080E+02   4.215300E+01
    2094   2.114090E+02   4.222700E+01
    2095   2.568370E+02   4.230000E+01
    2096   2.133940E+02   4.237400E+01
    2097   2.457780E+02   4.244800E+01
    2098   2.347280E+02   4.252200E+01
    2099   2.765690E+02   4.259600E+01
    2100   1.942960E+02   4.267100E+01
    2101   1.739940E+02   4.274500E+01
    2102   1.131260E+02   4.281900E+01
    2103   2.257550E+02   4.289400E+01
    2104   2.749900E+02   4.296900E+01
    2105   1.623820E+02   4.304300E+01
    2106   1.963320E+02   4.311800E+01
    2107   1.694980E+02   4.319300E+01
    2108   9.661600E+01   4.326900E+01
    2109   2.055270E+02   4.334400E+01
    2110   1.521930E+02   4.342000E+01
    2111   1.896660E+02   4.349500E+01
    2112   1.503770E+02   4.357100E+01
    2113   2.544920E+02   4.364700E+01
    2114   1.679680E+02   4.372300E+01
    2115   2.169240E+02   4.379900E+01
    2116   1.883600E+02   4.387600E+01
    2117   2.563960E+02   4.395200E+01
    2118   1.312840E+02   4.402900E+01
    2119   2.452400E+02   4.410600E+01
    2120   2.403170E+02   4.418300E+01
    2121   1.864740E+02   4.426100E+01
    2122   1.872270E+02   4.433800E+01
    2123   1.895350E+02   4.441600E+01
    2124   2.183480E+02   4.449400E+01
    2125   2.486590E+02   4.457200E+01
    2126   2.251550E+02   4.465100E+01
    2127   1.648000E+02   4.472900E+01
    2128   1.767210E+02   4.480800E+01
    2129   3.052020E+02   4.488700E+01
    2130   1.469820E+02   4.496700E+01
    2131   1.930430E+02   4.504600E+01
    2132   1.480080E+02   4.512600E+01
    2133   1.855840E+02   4.520600E+01
    2134   1.480070E+02   4.528600E+01
    2135   1.668520E+02   4.536700E+01
    2136   1.178460E+02   4.544800E+01
    2137   1.614420E+02   4.552900E+01
    2138   2.553620E+02   4.561100E+01
    2139   9.087200E+01   4.569200E+01
    2140   2.402980E+02   4.577400E+01
    2141   1.653980E+02   4.585700E+01
    2142   1.360440E+02   4.593900E+01
    2143   2.835370E+02   4.602200E+01
    2144   2.386730E+02   4.610500E+01
    2145   1.980510E+02   4.618900E+01
    2146   2.533750E+02   4.627300E+01
    2147   2.144750E+02   4.635700E+01
    2148   1.494180E+02   4.644100E+01
    2149   2.144120E+02   4.652600E+01
    2150   1.786590E+02   4.661100E+01
    2151   1.331930E+02   4.669700E+01
    2152   1.226050E+02   4.678300E+01
    2153   1.604850E+02   4.686900E+01
    2154   1.913760E+02   4.695500E+01
    2155   1.429160E+02   4.704200E+01
    2156   2.065810E+02   4.713000E+01
    2157   1.762250E+02   4.721700E+01
    2158   1.362830E+02   4.730500E+01
    2159   1.365280E+02   4.739400E+01
    2160   1.284840E+02   4.748200E+01
    2161   1.471460E+02   4.757200E+01
    2162   1.751290E+02   4.766100E+01
    2163   2.022520E+02   4.775100E+01
    2164   2.357030E+02   4.784100E+01
    2165   1.247190E+02   4.793200E+01
    2166   1.064730E+02   4.802300E+01
    2167   2.738200E+02   4.811500E+01
    2168   1.456180E+02   4.820700E+01
    2169   1.522960E+02   4.829900E+01
    2170   1.781760E+02   4.839200E+01
    2171   9.839600E+01   4.848500E+01
    2172   1.352210E+02   4.857900E+01
    2173   2.342090E+02   4.867300E+01
